symbol,entry_time,entry_price,trigger_high,drop_from_high_pct,optimal_tp_pct,max_rally_after_entry,hold_minutes_to_optimal_tp,tp_hit
XRPUSDT,2025-10-15 14:50:00+00:00,2.4601,2.5118,2.06,-0.81,0.65,5.0,True
XRPUSDT,2025-10-15 15:45:00+00:00,2.4237,2.476,2.11,0.5,1.77,10.0,True
XRPUSDT,2025-10-15 20:25:00+00:00,2.4,2.4491,2.0,1.18,2.77,340.0,True
XRPUSDT,2025-10-16 08:35:00+00:00,2.3857,2.4354,2.04,0.83,3.39,45.0,True
XRPUSDT,2025-10-16 09:30:00+00:00,2.3533,2.4056,2.17,2.27,4.81,15.0,True
XRPUSDT,2025-10-16 14:15:00+00:00,2.3923,2.4665,3.01,-1.19,1.93,5.0,True
XRPUSDT,2025-10-16 15:25:00+00:00,2.3888,2.4384,2.03,-1.19,0.52,5.0,True
XRPUSDT,2025-10-16 15:55:00+00:00,2.3375,2.4012,2.65,0.91,2.67,10.0,True
XRPUSDT,2025-10-16 18:00:00+00:00,2.3466,2.3989,2.18,0.33,2.28,40.0,True
XRPUSDT,2025-10-16 19:35:00+00:00,2.3078,2.3627,2.32,1.88,4.0,325.0,True
XRPUSDT,2025-10-16 20:30:00+00:00,2.2858,2.342,2.4,2.1,5.0,225.0,True
XRPUSDT,2025-10-17 01:35:00+00:00,2.3472,2.4,2.2,0.45,0.88,25.0,True
XRPUSDT,2025-10-17 06:25:00+00:00,2.3188,2.3678,2.07,-0.87,0.2,5.0,True
XRPUSDT,2025-10-17 06:45:00+00:00,2.2743,2.3234,2.11,2.23,3.2,555.0,True
XRPUSDT,2025-10-17 07:20:00+00:00,2.2546,2.3034,2.12,3.19,5.38,520.0,True
XRPUSDT,2025-10-17 08:05:00+00:00,2.2193,2.2685,2.17,4.89,7.05,805.0,True
XRPUSDT,2025-10-17 08:15:00+00:00,2.2023,2.2512,2.17,5.73,7.88,795.0,True
XRPUSDT,2025-10-17 10:10:00+00:00,2.214,2.2602,2.04,5.48,7.31,705.0,True
XRPUSDT,2025-10-17 13:45:00+00:00,2.254,2.3049,2.21,4.48,6.1,1035.0,True
XRPUSDT,2025-10-17 14:30:00+00:00,2.2446,2.2997,2.4,4.98,6.54,990.0,True
XRPUSDT,2025-10-17 17:20:00+00:00,2.28,2.3277,2.05,3.48,4.89,820.0,True
XRPUSDT,2025-10-17 23:50:00+00:00,2.2924,2.3416,2.1,3.21,4.32,430.0,True
XRPUSDT,2025-10-18 15:30:00+00:00,2.3415,2.3915,2.09,1.22,3.14,145.0,True
XRPUSDT,2025-10-19 09:00:00+00:00,2.3254,2.3746,2.07,3.78,6.58,320.0,True
XRPUSDT,2025-10-20 00:20:00+00:00,2.3585,2.4195,2.52,5.06,8.24,495.0,True
XRPUSDT,2025-10-20 16:35:00+00:00,2.4341,2.4852,2.06,2.32,4.88,180.0,True
XRPUSDT,2025-10-20 21:35:00+00:00,2.4987,2.5529,2.12,-0.24,1.34,5.0,True
XRPUSDT,2025-10-21 02:25:00+00:00,2.4538,2.5053,2.06,1.06,3.2,750.0,True
XRPUSDT,2025-10-21 06:00:00+00:00,2.4123,2.4644,2.11,2.8,4.97,535.0,True
XRPUSDT,2025-10-21 16:55:00+00:00,2.4811,2.5323,2.02,-1.37,1.06,5.0,True
XRPUSDT,2025-10-21 21:20:00+00:00,2.45,2.5074,2.29,-1.08,1.22,5.0,True
XRPUSDT,2025-10-21 23:30:00+00:00,2.427,2.4799,2.13,-0.59,0.43,5.0,True
XRPUSDT,2025-10-22 09:10:00+00:00,2.388,2.4375,2.03,0.57,1.31,125.0,True
XRPUSDT,2025-10-22 18:15:00+00:00,2.3672,2.4168,2.05,1.8,2.48,720.0,True
XRPUSDT,2025-10-22 21:00:00+00:00,2.3426,2.3962,2.24,2.88,3.56,555.0,True
XRPUSDT,2025-10-24 16:35:00+00:00,2.4621,2.5146,2.09,4.09,6.43,710.0,True
XRPUSDT,2025-10-25 20:50:00+00:00,2.5988,2.6542,2.09,1.52,2.45,710.0,True
XRPUSDT,2025-10-26 19:20:00+00:00,2.6082,2.6624,2.04,1.98,3.42,160.0,True
XRPUSDT,2025-10-27 08:25:00+00:00,2.6128,2.6749,2.32,1.42,3.24,400.0,True
XRPUSDT,2025-10-27 20:20:00+00:00,2.6396,2.6975,2.15,0.67,1.86,640.0,True
XRPUSDT,2025-10-28 14:40:00+00:00,2.6198,2.6887,2.56,1.14,2.29,110.0,True
XRPUSDT,2025-10-28 19:45:00+00:00,2.6181,2.6798,2.3,0.93,1.75,10.0,True
XRPUSDT,2025-10-28 20:15:00+00:00,2.587,2.6435,2.14,2.11,2.98,800.0,True
XRPUSDT,2025-10-28 21:05:00+00:00,2.5675,2.6217,2.07,2.88,3.76,750.0,True
XRPUSDT,2025-10-29 18:35:00+00:00,2.556,2.664,4.05,1.19,2.99,5.0,True
XRPUSDT,2025-10-29 19:40:00+00:00,2.5758,2.6323,2.15,0.35,1.63,5.0,True
XRPUSDT,2025-10-29 23:35:00+00:00,2.5451,2.6179,2.78,1.11,1.94,125.0,True
XRPUSDT,2025-10-30 04:15:00+00:00,2.5316,2.5894,2.23,1.26,2.48,95.0,True
XRPUSDT,2025-10-30 04:25:00+00:00,2.4871,2.5464,2.33,2.64,4.31,75.0,True
XRPUSDT,2025-10-30 11:40:00+00:00,2.5418,2.5944,2.03,-2.11,0.44,5.0,True
XRPUSDT,2025-10-30 12:40:00+00:00,2.4902,2.553,2.46,-0.13,1.59,5.0,True
XRPUSDT,2025-10-30 13:35:00+00:00,2.4565,2.5087,2.08,1.25,2.98,905.0,True
XRPUSDT,2025-10-30 17:20:00+00:00,2.4354,2.486,2.04,2.64,4.73,1030.0,True
XRPUSDT,2025-10-30 19:15:00+00:00,2.4075,2.4577,2.04,4.11,5.94,925.0,True
XRPUSDT,2025-10-31 16:50:00+00:00,2.4988,2.5505,2.03,0.63,2.23,70.0,True
XRPUSDT,2025-10-31 21:10:00+00:00,2.5025,2.5546,2.04,0.37,0.83,10.0,True
XRPUSDT,2025-11-02 14:45:00+00:00,2.5018,2.5549,2.08,-0.03,1.22,5.0,True
XRPUSDT,2025-11-03 02:25:00+00:00,2.4649,2.5322,2.66,-1.35,0.38,5.0,True
XRPUSDT,2025-11-03 04:05:00+00:00,2.416,2.4743,2.36,0.32,1.55,5.0,True
XRPUSDT,2025-11-03 06:40:00+00:00,2.4005,2.4534,2.16,0.53,1.23,40.0,True
XRPUSDT,2025-11-03 15:25:00+00:00,2.3458,2.4301,3.47,-0.0,2.1,5.0,True
XRPUSDT,2025-11-03 15:50:00+00:00,2.3257,2.374,2.03,0.83,2.98,20.0,True
XRPUSDT,2025-11-03 18:55:00+00:00,2.3467,2.3951,2.02,-0.5,0.8,5.0,True
XRPUSDT,2025-11-03 20:25:00+00:00,2.3047,2.3523,2.02,0.64,2.64,5.0,True
XRPUSDT,2025-11-03 20:50:00+00:00,2.2631,2.3232,2.59,2.32,4.52,195.0,True
XRPUSDT,2025-11-04 05:20:00+00:00,2.3078,2.3655,2.44,-1.12,0.84,5.0,True
XRPUSDT,2025-11-04 05:45:00+00:00,2.2612,2.316,2.37,0.79,2.92,25.0,True
XRPUSDT,2025-11-04 07:00:00+00:00,2.2609,2.3091,2.09,0.7,2.94,90.0,True
XRPUSDT,2025-11-04 14:00:00+00:00,2.2428,2.2903,2.07,1.91,3.77,40.0,True
XRPUSDT,2025-11-04 15:50:00+00:00,2.2757,2.3273,2.22,-0.33,0.9,5.0,True
XRPUSDT,2025-11-04 16:40:00+00:00,2.2465,2.2962,2.16,-0.52,0.55,5.0,True
XRPUSDT,2025-11-04 17:10:00+00:00,2.2018,2.2524,2.25,0.88,2.59,10.0,True
XRPUSDT,2025-11-04 18:00:00+00:00,2.2033,2.2588,2.46,0.26,0.98,5.0,True
XRPUSDT,2025-11-04 18:25:00+00:00,2.1787,2.2232,2.0,1.22,2.13,15.0,True
XRPUSDT,2025-11-04 19:40:00+00:00,2.1785,2.225,2.09,-0.15,0.56,5.0,True
XRPUSDT,2025-11-04 20:15:00+00:00,2.0987,2.1867,4.02,7.89,11.84,1050.0,True
XRPUSDT,2025-11-04 21:05:00+00:00,2.1451,2.1908,2.09,5.73,10.79,1005.0,True
XRPUSDT,2025-11-04 21:30:00+00:00,2.0771,2.1509,3.43,9.43,14.42,980.0,True
XRPUSDT,2025-11-05 00:25:00+00:00,2.1819,2.2293,2.13,4.9,8.92,990.0,True
XRPUSDT,2025-11-05 01:15:00+00:00,2.1285,2.1857,2.62,8.44,11.66,1060.0,True
XRPUSDT,2025-11-05 08:20:00+00:00,2.2047,2.2606,2.47,6.51,9.58,715.0,True
XRPUSDT,2025-11-05 14:35:00+00:00,2.2413,2.2879,2.04,4.77,7.79,340.0,True
XRPUSDT,2025-11-06 01:05:00+00:00,2.3247,2.3766,2.18,0.4,3.93,30.0,True
XRPUSDT,2025-11-06 03:05:00+00:00,2.361,2.416,2.28,-1.16,0.75,5.0,True
XRPUSDT,2025-11-06 05:35:00+00:00,2.3289,2.3786,2.09,-0.12,0.38,5.0,True
XRPUSDT,2025-11-06 11:00:00+00:00,2.29,2.3377,2.04,-2.19,0.89,5.0,True
XRPUSDT,2025-11-06 14:50:00+00:00,2.2594,2.3104,2.21,-1.2,0.53,5.0,True
XRPUSDT,2025-11-06 16:35:00+00:00,2.2245,2.2713,2.06,0.2,1.19,15.0,True
XRPUSDT,2025-11-06 19:40:00+00:00,2.203,2.2509,2.13,1.27,6.74,445.0,True
XRPUSDT,2025-11-06 20:55:00+00:00,2.1796,2.2252,2.05,2.52,8.73,370.0,True
XRPUSDT,2025-11-07 09:35:00+00:00,2.194,2.2397,2.04,6.27,8.15,475.0,True
XRPUSDT,2025-11-07 11:15:00+00:00,2.1635,2.2112,2.16,7.77,9.68,375.0,True
XRPUSDT,2025-11-07 12:45:00+00:00,2.1536,2.1976,2.0,8.27,10.18,285.0,True
XRPUSDT,2025-11-07 17:50:00+00:00,2.2921,2.3393,2.02,1.72,3.53,25.0,True
XRPUSDT,2025-11-07 23:05:00+00:00,2.3242,2.3729,2.05,-0.04,0.6,5.0,True
XRPUSDT,2025-11-08 11:55:00+00:00,2.2906,2.3381,2.03,-0.22,0.52,5.0,True
XRPUSDT,2025-11-08 15:20:00+00:00,2.2543,2.3026,2.1,1.36,3.29,370.0,True
XRPUSDT,2025-11-09 03:25:00+00:00,2.2392,2.2896,2.2,4.65,9.32,970.0,True
XRPUSDT,2025-11-09 10:35:00+00:00,2.2523,2.2989,2.03,9.2,13.26,1020.0,True
XRPUSDT,2025-11-10 00:00:00+00:00,2.3462,2.395,2.04,8.63,10.0,620.0,True
XRPUSDT,2025-11-10 14:45:00+00:00,2.5104,2.5731,2.44,1.33,2.8,80.0,True
XRPUSDT,2025-11-10 21:05:00+00:00,2.5273,2.5808,2.07,0.08,1.69,5.0,True
XRPUSDT,2025-11-11 02:00:00+00:00,2.5169,2.57,2.07,-1.86,1.68,5.0,True
XRPUSDT,2025-11-11 04:40:00+00:00,2.5071,2.5592,2.04,-1.65,0.15,5.0,True
XRPUSDT,2025-11-11 06:05:00+00:00,2.4569,2.5108,2.15,0.09,0.96,5.0,True
XRPUSDT,2025-11-11 15:30:00+00:00,2.4263,2.4804,2.18,0.28,0.94,5.0,True
XRPUSDT,2025-11-11 21:35:00+00:00,2.3928,2.4421,2.02,1.05,2.35,695.0,True
XRPUSDT,2025-11-12 07:55:00+00:00,2.3645,2.4146,2.07,3.34,6.58,265.0,True
XRPUSDT,2025-11-12 14:45:00+00:00,2.3957,2.4491,2.18,4.21,5.46,780.0,True
XRPUSDT,2025-11-12 15:45:00+00:00,2.3727,2.4248,2.15,5.26,6.48,720.0,True
XRPUSDT,2025-11-12 16:10:00+00:00,2.328,2.3829,2.3,7.28,8.52,695.0,True
XRPUSDT,2025-11-13 04:05:00+00:00,2.4513,2.5124,2.43,2.19,3.06,120.0,True
XRPUSDT,2025-11-13 12:05:00+00:00,2.4753,2.5264,2.02,0.31,1.74,5.0,True
XRPUSDT,2025-11-13 15:25:00+00:00,2.4505,2.5183,2.69,-0.84,0.31,5.0,True
XRPUSDT,2025-11-13 16:25:00+00:00,2.4074,2.4581,2.06,-0.34,0.94,5.0,True
XRPUSDT,2025-11-13 17:35:00+00:00,2.3645,2.43,2.7,-1.26,0.46,5.0,True
XRPUSDT,2025-11-13 18:50:00+00:00,2.3277,2.3754,2.01,-0.22,1.18,5.0,True
XRPUSDT,2025-11-13 20:00:00+00:00,2.3042,2.3551,2.16,0.66,1.83,10.0,True
XRPUSDT,2025-11-13 20:25:00+00:00,2.2757,2.3225,2.02,1.91,3.1,120.0,True
XRPUSDT,2025-11-14 00:45:00+00:00,2.2982,2.3463,2.05,0.66,1.89,40.0,True
XRPUSDT,2025-11-14 04:30:00+00:00,2.2808,2.338,2.45,1.18,2.67,55.0,True
XRPUSDT,2025-11-14 06:45:00+00:00,2.2674,2.3193,2.24,1.68,3.27,10.0,True
XRPUSDT,2025-11-14 09:30:00+00:00,2.2772,2.3272,2.15,0.97,2.83,65.0,True
XRPUSDT,2025-11-14 12:10:00+00:00,2.2468,2.3,2.31,2.32,4.22,50.0,True
XRPUSDT,2025-11-14 13:35:00+00:00,2.2535,2.3004,2.04,2.01,3.91,60.0,True
XRPUSDT,2025-11-14 18:45:00+00:00,2.2926,2.3416,2.09,-0.33,1.16,5.0,True
XRPUSDT,2025-11-14 20:35:00+00:00,2.2651,2.3193,2.34,0.73,1.69,30.0,True
XRPUSDT,2025-11-14 23:00:00+00:00,2.2317,2.2901,2.55,2.15,3.21,165.0,True
XRPUSDT,2025-11-15 08:30:00+00:00,2.2555,2.3034,2.08,0.36,1.05,5.0,True
XRPUSDT,2025-11-15 16:25:00+00:00,2.2289,2.2791,2.2,1.5,2.29,55.0,True
XRPUSDT,2025-11-15 21:40:00+00:00,2.2111,2.2713,2.65,2.14,3.12,450.0,True
XRPUSDT,2025-11-16 01:35:00+00:00,2.198,2.2439,2.05,2.75,3.73,215.0,True
XRPUSDT,2025-11-16 11:30:00+00:00,2.2334,2.28,2.04,1.1,2.3,940.0,True
XRPUSDT,2025-11-16 15:45:00+00:00,2.1964,2.2465,2.23,3.11,5.07,760.0,True
XRPUSDT,2025-11-16 17:55:00+00:00,2.1558,2.2014,2.07,5.06,7.05,630.0,True
XRPUSDT,2025-11-16 18:40:00+00:00,2.1835,2.2322,2.18,3.72,5.69,585.0,True
XRPUSDT,2025-11-16 21:20:00+00:00,2.1824,2.2305,2.16,3.78,5.74,425.0,True
XRPUSDT,2025-11-16 23:00:00+00:00,2.1648,2.2283,2.85,4.62,6.6,325.0,True
XRPUSDT,2025-11-17 13:30:00+00:00,2.2257,2.2847,2.58,-1.16,3.68,5.0,True
XRPUSDT,2025-11-17 14:50:00+00:00,2.2532,2.3077,2.36,-1.21,0.68,5.0,True
XRPUSDT,2025-11-17 15:15:00+00:00,2.2106,2.2685,2.55,-1.08,1.72,5.0,True
XRPUSDT,2025-11-17 16:00:00+00:00,2.1944,2.2487,2.41,-0.35,1.59,5.0,True
XRPUSDT,2025-11-17 17:35:00+00:00,2.175,2.2221,2.12,0.54,2.95,900.0,True
XRPUSDT,2025-11-17 19:15:00+00:00,2.1332,2.1786,2.08,2.7,4.96,805.0,True
XRPUSDT,2025-11-18 00:40:00+00:00,2.1274,2.1731,2.1,4.46,5.35,880.0,True
XRPUSDT,2025-11-18 02:15:00+00:00,2.1138,2.1649,2.36,5.13,6.03,785.0,True
XRPUSDT,2025-11-18 02:55:00+00:00,2.12,2.1679,2.21,4.82,5.72,745.0,True
XRPUSDT,2025-11-18 07:00:00+00:00,2.1252,2.1783,2.44,4.57,5.46,500.0,True
XRPUSDT,2025-11-18 13:35:00+00:00,2.1505,2.2031,2.39,3.34,4.22,105.0,True
XRPUSDT,2025-11-18 15:00:00+00:00,2.1574,2.2017,2.01,3.01,3.89,20.0,True
XRPUSDT,2025-11-19 00:15:00+00:00,2.1927,2.2413,2.17,-0.28,1.23,5.0,True
XRPUSDT,2025-11-19 04:30:00+00:00,2.1703,2.2196,2.22,-0.88,0.19,5.0,True
XRPUSDT,2025-11-19 05:35:00+00:00,2.1279,2.1744,2.14,0.64,2.04,15.0,True
XRPUSDT,2025-11-19 12:15:00+00:00,2.125,2.1713,2.13,0.42,1.17,10.0,True
XRPUSDT,2025-11-19 14:25:00+00:00,2.0978,2.1435,2.13,1.63,2.48,35.0,True
XRPUSDT,2025-11-19 15:30:00+00:00,2.1027,2.1494,2.17,1.39,2.24,585.0,True
XRPUSDT,2025-11-19 17:00:00+00:00,2.0664,2.1117,2.15,3.17,4.04,495.0,True
XRPUSDT,2025-11-19 19:35:00+00:00,2.0293,2.0724,2.08,5.06,5.94,340.0,True
XRPUSDT,2025-11-20 14:05:00+00:00,2.0978,2.1498,2.42,1.16,1.94,10.0,True
XRPUSDT,2025-11-20 15:15:00+00:00,2.095,2.1385,2.03,0.14,0.84,5.0,True
XRPUSDT,2025-11-20 16:05:00+00:00,2.0533,2.1126,2.81,-1.58,0.32,5.0,True
XRPUSDT,2025-11-20 16:20:00+00:00,2.01,2.0599,2.42,0.51,2.14,5.0,True
XRPUSDT,2025-11-20 16:50:00+00:00,2.0045,2.0459,2.02,0.74,2.42,220.0,True
XRPUSDT,2025-11-20 19:00:00+00:00,1.9748,2.0159,2.04,2.33,3.96,90.0,True
XRPUSDT,2025-11-20 23:35:00+00:00,2.0043,2.053,2.37,0.55,1.32,30.0,True
XRPUSDT,2025-11-21 02:40:00+00:00,1.9837,2.0308,2.32,0.39,0.88,5.0,True
XRPUSDT,2025-11-21 04:30:00+00:00,1.9594,2.0011,2.08,1.43,1.87,25.0,True
XRPUSDT,2025-11-21 06:35:00+00:00,1.9534,1.996,2.13,0.94,1.15,15.0,True
XRPUSDT,2025-11-21 07:30:00+00:00,1.8467,1.9758,6.53,5.89,8.21,50.0,True
XRPUSDT,2025-11-21 09:25:00+00:00,1.9228,1.9693,2.36,-0.59,0.27,5.0,True
XRPUSDT,2025-11-21 10:00:00+00:00,1.8888,1.928,2.03,3.51,5.8,275.0,True
XRPUSDT,2025-11-21 11:50:00+00:00,1.8757,1.9162,2.11,4.23,6.54,165.0,True
XRPUSDT,2025-11-21 12:20:00+00:00,1.8286,1.8825,2.86,6.92,9.29,135.0,True
XRPUSDT,2025-11-21 15:20:00+00:00,1.9239,1.9657,2.13,1.57,3.87,95.0,True
XRPUSDT,2025-11-21 16:00:00+00:00,1.8996,1.9406,2.11,2.87,5.2,55.0,True
XRPUSDT,2025-11-21 18:05:00+00:00,1.952,1.9984,2.32,0.05,1.79,5.0,True
XRPUSDT,2025-11-21 19:50:00+00:00,1.9412,1.987,2.3,0.53,1.26,10.0,True
XRPUSDT,2025-11-21 22:45:00+00:00,1.921,1.9657,2.27,1.4,2.22,45.0,True
XRPUSDT,2025-11-22 04:20:00+00:00,1.9214,1.9637,2.15,1.67,7.24,135.0,True
XRPUSDT,2025-11-22 08:25:00+00:00,1.9178,1.9577,2.04,5.24,8.25,1080.0,True
XRPUSDT,2025-11-23 07:00:00+00:00,2.0317,2.076,2.13,2.11,3.74,570.0,True
XRPUSDT,2025-11-23 23:50:00+00:00,2.0425,2.0846,2.02,7.64,11.96,1075.0,True
XRPUSDT,2025-11-24 04:15:00+00:00,2.0551,2.1077,2.5,9.19,11.27,950.0,True
XRPUSDT,2025-11-24 07:00:00+00:00,2.0609,2.1032,2.01,9.1,10.96,790.0,True
XRPUSDT,2025-11-24 14:40:00+00:00,2.0601,2.1027,2.03,9.23,11.0,330.0,True
XRPUSDT,2025-11-24 21:00:00+00:00,2.2331,2.2868,2.35,0.85,1.44,20.0,True
XRPUSDT,2025-11-25 07:55:00+00:00,2.216,2.2652,2.17,-0.4,0.22,5.0,True
ADAUSDT,2025-10-11 12:45:00+00:00,0.6512,0.6665,2.3,0.75,1.17,135.0,True
ADAUSDT,2025-10-11 13:30:00+00:00,0.6401,0.6547,2.23,1.59,2.92,10.0,True
ADAUSDT,2025-10-11 19:10:00+00:00,0.6413,0.6588,2.66,-1.01,0.41,5.0,True
ADAUSDT,2025-10-11 19:50:00+00:00,0.624,0.6439,3.09,4.21,12.1,635.0,True
ADAUSDT,2025-10-11 20:30:00+00:00,0.6205,0.6334,2.04,4.91,13.18,595.0,True
ADAUSDT,2025-10-11 21:00:00+00:00,0.6151,0.6281,2.07,9.31,15.35,1075.0,True
ADAUSDT,2025-10-12 00:55:00+00:00,0.6209,0.6349,2.21,11.88,14.27,950.0,True
ADAUSDT,2025-10-12 02:50:00+00:00,0.6176,0.6311,2.14,13.15,15.14,1015.0,True
ADAUSDT,2025-10-12 13:45:00+00:00,0.637,0.6512,2.18,11.7,14.58,795.0,True
ADAUSDT,2025-10-12 15:30:00+00:00,0.6666,0.6842,2.57,7.2,9.5,690.0,True
ADAUSDT,2025-10-12 16:35:00+00:00,0.6785,0.6929,2.08,5.59,7.58,870.0,True
ADAUSDT,2025-10-12 21:25:00+00:00,0.6915,0.7095,2.54,4.37,6.44,600.0,True
ADAUSDT,2025-10-13 04:10:00+00:00,0.7015,0.7163,2.07,3.52,4.92,265.0,True
ADAUSDT,2025-10-13 10:15:00+00:00,0.715,0.7299,2.04,1.66,2.94,195.0,True
ADAUSDT,2025-10-13 11:05:00+00:00,0.7056,0.721,2.14,3.04,4.31,145.0,True
ADAUSDT,2025-10-13 11:25:00+00:00,0.6925,0.713,2.88,4.79,6.28,125.0,True
ADAUSDT,2025-10-13 13:35:00+00:00,0.711,0.7273,2.24,2.39,3.52,340.0,True
ADAUSDT,2025-10-13 14:20:00+00:00,0.7066,0.7261,2.69,3.09,4.16,295.0,True
ADAUSDT,2025-10-14 01:05:00+00:00,0.7207,0.736,2.08,-0.32,0.93,5.0,True
ADAUSDT,2025-10-14 03:00:00+00:00,0.7115,0.7274,2.19,0.38,0.97,10.0,True
ADAUSDT,2025-10-14 04:50:00+00:00,0.7007,0.7184,2.46,-0.73,1.41,5.0,True
ADAUSDT,2025-10-14 05:35:00+00:00,0.6944,0.7106,2.28,0.69,2.1,25.0,True
ADAUSDT,2025-10-14 06:30:00+00:00,0.6813,0.7002,2.7,2.66,4.07,585.0,True
ADAUSDT,2025-10-14 06:45:00+00:00,0.6692,0.689,2.87,4.53,5.95,570.0,True
ADAUSDT,2025-10-14 08:00:00+00:00,0.6737,0.6879,2.06,3.94,5.24,500.0,True
ADAUSDT,2025-10-14 10:15:00+00:00,0.6681,0.6867,2.71,4.92,7.17,365.0,True
ADAUSDT,2025-10-14 12:45:00+00:00,0.6666,0.6813,2.16,5.15,7.41,215.0,True
ADAUSDT,2025-10-14 13:35:00+00:00,0.6619,0.677,2.23,5.9,8.17,165.0,True
ADAUSDT,2025-10-14 16:40:00+00:00,0.6941,0.709,2.1,0.97,3.16,5.0,True
ADAUSDT,2025-10-14 17:00:00+00:00,0.6861,0.7039,2.53,2.12,4.36,5.0,True
ADAUSDT,2025-10-14 19:40:00+00:00,0.688,0.7066,2.63,1.69,4.07,140.0,True
ADAUSDT,2025-10-15 03:40:00+00:00,0.6896,0.7042,2.07,0.85,3.83,70.0,True
ADAUSDT,2025-10-15 09:05:00+00:00,0.7013,0.716,2.05,-0.93,0.31,5.0,True
ADAUSDT,2025-10-15 11:15:00+00:00,0.6866,0.7035,2.4,-1.69,1.28,5.0,True
ADAUSDT,2025-10-15 13:45:00+00:00,0.6742,0.6954,3.05,0.28,2.94,5.0,True
ADAUSDT,2025-10-15 14:45:00+00:00,0.6787,0.694,2.2,-0.51,0.88,5.0,True
ADAUSDT,2025-10-15 15:50:00+00:00,0.6688,0.6831,2.09,0.88,2.38,10.0,True
ADAUSDT,2025-10-15 20:30:00+00:00,0.6575,0.6768,2.85,2.48,4.14,335.0,True
ADAUSDT,2025-10-16 09:30:00+00:00,0.652,0.6765,3.62,2.6,5.02,10.0,True
ADAUSDT,2025-10-16 14:00:00+00:00,0.6695,0.6847,2.22,-0.74,1.17,5.0,True
ADAUSDT,2025-10-16 15:25:00+00:00,0.6617,0.6773,2.3,-1.48,0.62,5.0,True
ADAUSDT,2025-10-16 15:45:00+00:00,0.652,0.6658,2.07,-0.08,1.93,5.0,True
ADAUSDT,2025-10-16 18:00:00+00:00,0.6494,0.6646,2.29,0.12,1.02,5.0,True
ADAUSDT,2025-10-16 19:30:00+00:00,0.6408,0.6548,2.14,1.31,2.37,300.0,True
ADAUSDT,2025-10-16 20:30:00+00:00,0.6332,0.6483,2.33,2.56,3.6,245.0,True
ADAUSDT,2025-10-17 05:40:00+00:00,0.6428,0.656,2.01,-0.01,0.25,5.0,True
ADAUSDT,2025-10-17 06:35:00+00:00,0.6261,0.6444,2.84,-1.66,0.78,5.0,True
ADAUSDT,2025-10-17 07:05:00+00:00,0.6126,0.631,2.92,2.84,4.0,535.0,True
ADAUSDT,2025-10-17 08:00:00+00:00,0.6054,0.6191,2.21,4.13,5.57,480.0,True
ADAUSDT,2025-10-17 08:15:00+00:00,0.599,0.6121,2.14,5.27,6.69,465.0,True
ADAUSDT,2025-10-17 10:10:00+00:00,0.5996,0.6144,2.41,5.48,6.59,350.0,True
ADAUSDT,2025-10-17 13:45:00+00:00,0.6108,0.6235,2.04,3.77,4.93,135.0,True
ADAUSDT,2025-10-17 14:30:00+00:00,0.6097,0.6256,2.54,3.95,5.12,90.0,True
ADAUSDT,2025-10-17 17:20:00+00:00,0.6201,0.6341,2.21,2.24,3.35,230.0,True
ADAUSDT,2025-10-18 14:05:00+00:00,0.6272,0.6409,2.14,1.47,4.51,230.0,True
ADAUSDT,2025-10-19 08:25:00+00:00,0.6254,0.6392,2.16,5.75,8.09,445.0,True
ADAUSDT,2025-10-19 23:40:00+00:00,0.6512,0.6652,2.1,2.76,3.81,370.0,True
ADAUSDT,2025-10-20 00:30:00+00:00,0.6391,0.6532,2.16,4.7,5.77,320.0,True
ADAUSDT,2025-10-20 11:10:00+00:00,0.6621,0.676,2.06,0.66,1.4,5.0,True
ADAUSDT,2025-10-20 16:00:00+00:00,0.6537,0.6714,2.64,1.58,4.86,25.0,True
ADAUSDT,2025-10-21 01:55:00+00:00,0.6566,0.6707,2.1,1.1,4.4,745.0,True
ADAUSDT,2025-10-21 04:00:00+00:00,0.6452,0.6596,2.18,2.88,6.25,620.0,True
ADAUSDT,2025-10-21 16:55:00+00:00,0.6682,0.6855,2.52,-0.17,1.0,5.0,True
ADAUSDT,2025-10-21 20:15:00+00:00,0.6592,0.6749,2.33,-2.15,0.8,5.0,True
ADAUSDT,2025-10-21 22:30:00+00:00,0.6485,0.6645,2.41,-1.04,0.76,5.0,True
ADAUSDT,2025-10-21 23:40:00+00:00,0.6403,0.6534,2.0,0.06,1.02,5.0,True
ADAUSDT,2025-10-22 05:25:00+00:00,0.6326,0.6468,2.2,0.56,1.72,5.0,True
ADAUSDT,2025-10-22 11:00:00+00:00,0.6231,0.6384,2.4,2.54,3.27,75.0,True
ADAUSDT,2025-10-22 14:20:00+00:00,0.6283,0.6435,2.36,1.77,2.58,35.0,True
ADAUSDT,2025-10-22 16:30:00+00:00,0.629,0.642,2.02,1.75,2.72,825.0,True
ADAUSDT,2025-10-22 18:15:00+00:00,0.6251,0.6379,2.01,2.52,4.62,720.0,True
ADAUSDT,2025-10-22 21:00:00+00:00,0.6148,0.6332,2.91,4.59,6.38,675.0,True
ADAUSDT,2025-10-22 21:10:00+00:00,0.6061,0.6196,2.18,6.1,7.9,665.0,True
ADAUSDT,2025-10-23 20:55:00+00:00,0.6366,0.654,2.66,2.48,4.35,475.0,True
ADAUSDT,2025-10-24 13:45:00+00:00,0.6473,0.6643,2.56,1.42,1.88,395.0,True
